Date;Jour Semaine;Horaire Type;Indice Semaine;Indice Jour Semaine;Tranche Horaire;Nombre de Montées;Nombre de Descentes;Nombre de Stops
2023-12-02;6-Samedi;SAMEDI;48;6;18;39120.80000000002;41980.59000000014;8957
2023-12-02;6-Samedi;SAMEDI;48;6;12;38178.66999999978;37720.22000000005;8757
2023-12-02;6-Samedi;SAMEDI;48;6;20;19666.60000000003;20740.89;5557
2023-12-02;6-Samedi;SAMEDI;48;6;21;19097.57000000003;18737.45999999996;5266
2023-12-02;6-Samedi;SAMEDI;48;6;08;15016.98999999997;13955.58;7048
2023-12-02;6-Samedi;SAMEDI;48;6;00;8980.260000000002;10302.87;4567
2023-12-02;6-Samedi;SAMEDI;48;6;01;4113.400000000005;4417.639999999998;1930
2023-12-03;7-Dimanche;DIMANCHE;48;7;15;28412.37999999996;28138.95000000014;6673
2023-12-03;7-Dimanche;DIMANCHE;48;7;13;25926.36999999992;25569.08000000014;6499
2023-12-03;7-Dimanche;DIMANCHE;48;7;10;19910.53999999994;19043.68000000003;5301
2023-12-03;7-Dimanche;DIMANCHE;48;7;09;14998.69999999997;14382.72000000002;5391
2023-12-03;7-Dimanche;DIMANCHE;48;7;21;9070.139999999998;9572.200000000012;5011
2023-12-03;7-Dimanche;DIMANCHE;48;7;01;149.2600000000001;220.57;310
2023-12-04;1-Lundi;NORMAL;49;1;17;88587.10999999994;90614.59999999989;14948
2023-12-04;1-Lundi;NORMAL;49;1;08;68414.13999999977;72479.09000000007;14739
2023-12-04;1-Lundi;NORMAL;49;1;15;53923.80999999999;52070.37000000013;11147
2023-12-04;1-Lundi;NORMAL;49;1;12;53423.27999999998;53769.19999999989;11693
2023-12-04;1-Lundi;NORMAL;49;1;14;44466.37;44238.75999999994;10918
2023-12-04;1-Lundi;NORMAL;49;1;19;36423.12999999995;40416.38000000011;12829
2023-12-04;1-Lundi;NORMAL;49;1;23;5401.459999999997;5864.91;5472
2023-12-04;1-Lundi;NORMAL;49;1;00;2094.27;2660.769999999996;4347
2023-12-04;1-Lundi;NORMAL;49;1;04;675.07;409.85;785
2023-12-04;1-Lundi;NORMAL;49;1;-;49.0;49.0;82
2023-12-04;1-Lundi;NORMAL;49;1;;0.0;0.0;2
2023-12-05;2-Mardi;NORMAL;49;2;07;65540.87000000001;58010.68999999995;14604
2023-12-05;2-Mardi;NORMAL;49;2;15;54225.15;52474.51999999999;11134
2023-12-05;2-Mardi;NORMAL;49;2;14;44947.31999999996;44667.40999999994;11081
2023-12-05;2-Mardi;NORMAL;49;2;06;21885.67000000001;17879.30999999998;9880
2023-12-05;2-Mardi;NORMAL;49;2;04;692.0000000000006;461.8;769
2023-12-05;2-Mardi;NORMAL;49;2;-;51.0;51.0;86
2023-12-05;2-Mardi;NORMAL;49;2;;35.38;54.18;6
2023-12-06;3-Mercredi;NORMAL;49;3;18;61615.58999999994;66102.61000000003;15673
2023-12-06;3-Mercredi;NORMAL;49;3;15;55904.69999999984;55049.25999999992;11274
2023-12-06;3-Mercredi;NORMAL;49;3;14;53153.66000000006;52901.87;11092
2023-12-06;3-Mercredi;NORMAL;49;3;11;47320.17999999998;44252.78000000001;11193
2023-12-06;3-Mercredi;NORMAL;49;3;20;21583.19;23320.23999999995;9211
2023-12-06;3-Mercredi;NORMAL;49;3;21;15309.79999999996;16027.32999999998;6399
2023-12-06;3-Mercredi;NORMAL;49;3;22;12294.03000000001;12804.34999999999;5629
2023-12-06;3-Mercredi;NORMAL;49;3;23;7293.69999999999;8083.349999999989;5538
2023-12-06;3-Mercredi;NORMAL;49;3;04;687.4199999999995;407.45;797
2023-12-06;3-Mercredi;NORMAL;49;3;-;66.0;63.0;92
2023-12-07;4-Jeudi;NORMAL;49;4;17;85844.52999999987;87098.77000000008;15609
2023-12-07;4-Jeudi;NORMAL;49;4;07;61330.73000000004;53788.21000000009;14750
2023-12-07;4-Jeudi;NORMAL;49;4;15;54668.53999999988;53041.45000000029;11333
2023-12-07;4-Jeudi;NORMAL;49;4;14;42918.42999999991;42591.60000000006;11084
2023-12-07;4-Jeudi;NORMAL;49;4;19;38818.71000000004;42034.58999999994;12922
2023-12-07;4-Jeudi;NORMAL;49;4;20;25082.26999999989;26951.87000000004;9190
2023-12-07;4-Jeudi;NORMAL;49;4;06;19024.99999999997;15443.27999999999;9953
2023-12-07;4-Jeudi;NORMAL;49;4;23;9584.719999999981;10576.18000000003;5445
2023-12-07;4-Jeudi;NORMAL;49;4;05;7020.450000000009;5693.750000000002;5454
2023-12-07;4-Jeudi;NORMAL;49;4;04;649.7399999999999;400.4700000000001;778
2023-12-07;4-Jeudi;NORMAL;49;4;;7.92;19.47;4
2023-12-08;5-Vendredi;NORMAL;49;5;17;75054.99999999983;75766.27999999991;15454
2023-12-08;5-Vendredi;NORMAL;49;5;15;54027.51000000004;52987.07000000008;11322
2023-12-08;5-Vendredi;NORMAL;49;5;14;46666.77999999995;46933.1999999999;11173
2023-12-08;5-Vendredi;NORMAL;49;5;11;45709.82000000004;43605.44000000006;10688
2023-12-08;5-Vendredi;NORMAL;49;5;22;17537.00999999994;17505.33;5636
2023-12-08;5-Vendredi;NORMAL;49;5;21;17470.87999999993;17970.06000000004;6437
2023-12-08;5-Vendredi;NORMAL;49;5;02;1266.79;1531.440000000003;1218
2023-12-08;5-Vendredi;NORMAL;49;5;04;814.3299999999997;554.5999999999997;1011
2023-12-08;5-Vendredi;NORMAL;49;5;03;210.0;273.6999999999999;331
2023-12-08;5-Vendredi;NORMAL;49;5;-;58.0;58.0;89
2023-12-09;6-Samedi;SAMEDI;49;6;15;48681.99999999994;48640.05000000001;9647
2023-12-09;6-Samedi;SAMEDI;49;6;17;45362.94000000009;45346.92000000005;9135
2023-12-09;6-Samedi;SAMEDI;49;6;13;40550.15999999997;39641.96999999996;9149
2023-12-09;6-Samedi;SAMEDI;49;6;11;33896.13999999994;33403.02999999999;7851
2023-12-09;6-Samedi;SAMEDI;49;6;08;15771.02000000004;14689.24999999995;7124
2023-12-09;6-Samedi;SAMEDI;49;6;22;13323.13000000002;13313.12000000001;5571
2023-12-09;6-Samedi;SAMEDI;49;6;23;12736.39000000005;12981.04999999996;5466
2023-12-09;6-Samedi;SAMEDI;49;6;00;6808.350000000009;7818.289999999994;4640
2023-12-09;6-Samedi;SAMEDI;49;6;04;952.8499999999992;781.7299999999994;985
2023-12-10;7-Dimanche;DIMANCHE;49;7;17;30589.32000000009;31078.24000000016;6353
2023-12-10;7-Dimanche;DIMANCHE;49;7;19;21566.17999999994;22400.00000000003;5953
2023-12-10;7-Dimanche;DIMANCHE;49;7;11;18179.49999999997;17674.57999999998;5740
2023-12-10;7-Dimanche;DIMANCHE;49;7;09;12055.72999999997;11103.50000000001;5481
2023-12-10;7-Dimanche;DIMANCHE;49;7;22;7280.76000000002;7640.649999999991;4722
2023-12-10;7-Dimanche;DIMANCHE;49;7;08;7097.320000000008;6619.880000000013;4954
2023-12-10;7-Dimanche;DIMANCHE;49;7;07;4302.510000000005;4106.779999999994;4716
2023-12-10;7-Dimanche;DIMANCHE;49;7;06;3323.780000000007;3206.070000000003;4511
2023-12-10;7-Dimanche;DIMANCHE;49;7;00;1899.760000000005;2341.759999999997;3921
2023-12-10;7-Dimanche;DIMANCHE;49;7;;1.88;12.79;1
2023-12-11;1-Lundi;NORMAL;50;1;08;71420.44999999995;75753.76999999984;14553
2023-12-11;1-Lundi;NORMAL;50;1;10;34247.46000000009;35483.52999999995;10698
2023-12-11;1-Lundi;NORMAL;50;1;19;29873.54999999994;32669.90000000015;10894
2023-12-11;1-Lundi;NORMAL;50;1;06;20131.64999999994;16549.34000000001;10076
2023-12-11;1-Lundi;NORMAL;50;1;21;12268.09999999998;12979.43000000005;6374
2023-12-11;1-Lundi;NORMAL;50;1;22;9523.829999999994;9825.170000000002;5464
2023-12-11;1-Lundi;NORMAL;50;1;05;7887.720000000019;6521.749999999987;6021
2023-12-11;1-Lundi;NORMAL;50;1;00;1980.5;2601.179999999999;4585
2023-12-11;1-Lundi;NORMAL;50;1;04;1048.56;770.8999999999999;955
2023-12-11;1-Lundi;NORMAL;50;1;01;169.4299999999999;224.41;406
2023-12-11;1-Lundi;NORMAL;50;1;-;123.0;123.0;180
2023-12-12;2-Mardi;NORMAL;50;2;16;77092.82000000011;73186.71999999999;14207
2023-12-12;2-Mardi;NORMAL;50;2;07;64730.64000000003;56470.38999999998;14436
2023-12-12;2-Mardi;NORMAL;50;2;18;61855.57000000008;65971.01000000005;14640
2023-12-12;2-Mardi;NORMAL;50;2;14;44647.02999999995;45241.82000000005;10829
2023-12-12;2-Mardi;NORMAL;50;2;09;42283.92999999995;45120.55000000008;12374
2023-12-12;2-Mardi;NORMAL;50;2;19;40197.51000000008;43493.94000000003;12425
2023-12-12;2-Mardi;NORMAL;50;2;22;12292.88999999999;12836.47;5626
2023-12-12;2-Mardi;NORMAL;50;2;01;228.83;344.5100000000001;398
2023-12-13;3-Mercredi;NORMAL;50;3;08;64907.82999999982;68212.96000000004;14122
2023-12-13;3-Mercredi;NORMAL;50;3;10;36921.39000000004;37522.92000000007;10664
2023-12-13;3-Mercredi;NORMAL;50;3;21;15239.28999999995;15413.65000000002;6610
2023-12-13;3-Mercredi;NORMAL;50;3;22;12724.80999999997;13543.41000000001;5719
2023-12-14;4-Jeudi;NORMAL;50;4;12;52471.77;52664.65999999995;11263
2023-12-14;4-Jeudi;NORMAL;50;4;11;44113.04000000002;41950.33999999997;10609
2023-12-14;4-Jeudi;NORMAL;50;4;10;36107.78999999994;36743.44;10621
2023-12-14;4-Jeudi;NORMAL;50;4;22;14031.80000000002;14674.30999999999;5696
2023-12-14;4-Jeudi;NORMAL;50;4;23;9459.379999999986;10197.53000000001;5693
2023-12-15;5-Vendredi;NORMAL;50;5;17;76597.21999999988;78040.82999999987;14671
2023-12-15;5-Vendredi;NORMAL;50;5;08;60028.93000000008;63428.43000000018;14576
2023-12-15;5-Vendredi;NORMAL;50;5;13;54010.7900000002;54357.17999999999;11298
2023-12-15;5-Vendredi;NORMAL;50;5;09;41194.51000000004;42683.01999999997;12410
2023-12-15;5-Vendredi;NORMAL;50;5;10;36145.3100000001;36793.65999999984;10777
2023-12-15;5-Vendredi;NORMAL;50;5;22;16066.07999999998;16517.94000000008;5698
2023-12-15;5-Vendredi;NORMAL;50;5;23;14378.33999999999;14791.54999999999;5735
2023-12-15;5-Vendredi;NORMAL;50;5;04;812.5800000000002;615.3699999999999;992
2023-12-15;5-Vendredi;NORMAL;50;5;03;621.56;737.37;1241
2023-12-15;5-Vendredi;NORMAL;50;5;-;146.0;146.0;215
2023-12-15;5-Vendredi;NORMAL;50;5;;10.4;14.15;6
2023-12-16;6-Samedi;SAMEDI;50;6;15;48726.81999999991;48498.23999999998;9694
2023-12-16;6-Samedi;SAMEDI;50;6;16;48356.75000000009;49671.42999999991;9625
2023-12-16;6-Samedi;SAMEDI;50;6;10;29196.49999999996;28402.75000000001;7540
2023-12-16;6-Samedi;SAMEDI;50;6;19;26537.25999999996;28450.96;8351
2023-12-16;6-Samedi;SAMEDI;50;6;20;19333.43000000001;20067.44999999995;6199
2023-12-16;6-Samedi;SAMEDI;50;6;21;15328.29000000001;15736.16000000001;5838
2023-12-16;6-Samedi;SAMEDI;50;6;22;13805.02;13959.92000000001;5700
2023-12-16;6-Samedi;SAMEDI;50;6;01;3722.570000000002;4133.41;2318
2023-12-16;6-Samedi;SAMEDI;50;6;02;1948.139999999999;2218.609999999997;2054
2023-12-16;6-Samedi;SAMEDI;50;6;;8.64;15.84;2
2023-12-17;7-Dimanche;DIMANCHE;50;7;17;25098.97000000003;25189.3;6798
2023-12-17;7-Dimanche;DIMANCHE;50;7;14;23440.31999999996;23123.66000000001;6815
2023-12-17;7-Dimanche;DIMANCHE;50;7;19;17773.95999999997;18859.24000000001;6438
2023-12-17;7-Dimanche;DIMANCHE;50;7;10;14294.76000000001;13910.53000000001;5658
2023-12-17;7-Dimanche;DIMANCHE;50;7;09;11460.52000000002;10733.16999999997;5462
2023-12-17;7-Dimanche;DIMANCHE;50;7;21;9632.310000000023;10125.30000000001;5134
2023-12-17;7-Dimanche;DIMANCHE;50;7;08;6824.759999999997;6365.630000000004;4928
2023-12-18;1-Lundi;NORMAL;51;1;16;70751.41999999994;66793.19;14460
2023-12-18;1-Lundi;NORMAL;51;1;08;60498.74999999991;63205.34000000003;14238
2023-12-18;1-Lundi;NORMAL;51;1;18;54531.9900000001;58033.31999999995;15366
2023-12-18;1-Lundi;NORMAL;51;1;15;50103.88000000004;48721.03000000014;11377
2023-12-18;1-Lundi;NORMAL;51;1;14;41617.38999999996;41611.13999999993;10894
2023-12-18;1-Lundi;NORMAL;51;1;09;40269.4;42486.36000000006;12505
2023-12-18;1-Lundi;NORMAL;51;1;10;33738.19999999991;34372.88999999999;10759
2023-12-18;1-Lundi;NORMAL;51;1;06;17871.03;14707.48;10175
2023-12-18;1-Lundi;NORMAL;51;1;05;6706.780000000011;5412.51;6063
2023-12-18;1-Lundi;NORMAL;51;1;23;5682.860000000002;6086.429999999995;5651
2023-12-18;1-Lundi;NORMAL;51;1;04;818.9199999999998;605.45;923
2023-12-18;1-Lundi;NORMAL;51;1;01;131.61;218.38;388
2023-12-19;2-Mardi;NORMAL;51;2;17;76020.2500000001;77015.78999999979;15065
2023-12-19;2-Mardi;NORMAL;51;2;08;63188.77999999993;66630.1499999999;14786
2023-12-19;2-Mardi;NORMAL;51;2;13;51437.29999999987;51354.48999999987;11261
2023-12-19;2-Mardi;NORMAL;51;2;09;41663.39000000007;43975.78000000006;12577
2023-12-19;2-Mardi;NORMAL;51;2;06;17973.03999999998;14923.24000000002;10167
2023-12-19;2-Mardi;NORMAL;51;2;21;13966.23;14080.34000000002;6635
2023-12-19;2-Mardi;NORMAL;51;2;22;11871.62999999999;12748.67000000001;5633
2023-12-19;2-Mardi;NORMAL;51;2;00;2894.290000000006;3626.429999999992;4635
2023-12-19;2-Mardi;NORMAL;51;2;04;958.6899999999998;686.3400000000005;935
2023-12-20;3-Mercredi;NORMAL;51;3;16;65325.18999999997;63262.26999999986;14211
2023-12-20;3-Mercredi;NORMAL;51;3;12;57833.14999999997;58880.1000000003;11346
2023-12-20;3-Mercredi;NORMAL;51;3;07;48980.71999999996;43211.09000000004;14536
2023-12-20;3-Mercredi;NORMAL;51;3;09;40141.14999999999;41507.31999999991;12617
2023-12-20;3-Mercredi;NORMAL;51;3;21;14727.33999999997;15211.39;6607
2023-12-20;3-Mercredi;NORMAL;51;3;04;803.9600000000006;554.72;943
2023-12-20;3-Mercredi;NORMAL;51;3;01;195.14;325.9299999999999;415
2023-12-20;3-Mercredi;NORMAL;51;3;-;135.0;135.0;201
2023-12-20;3-Mercredi;NORMAL;51;3;;11.35;10.52;2
2023-12-21;4-Jeudi;NORMAL;51;4;17;73975.64000000022;74164.56000000003;15238
2023-12-21;4-Jeudi;NORMAL;51;4;08;58720.43000000002;61075.09999999998;14815
2023-12-21;4-Jeudi;NORMAL;51;4;13;53113.47999999999;53000.90000000005;11239
2023-12-21;4-Jeudi;NORMAL;51;4;12;51890.03000000017;52371.47999999997;11356
2023-12-21;4-Jeudi;NORMAL;51;4;21;16424.15999999999;16977.27000000001;6644
2023-12-21;4-Jeudi;NORMAL;51;4;00;4326.769999999995;5312.770000000002;4725
2023-12-21;4-Jeudi;NORMAL;51;4;01;390.2300000000001;572.5999999999999;434
2023-12-22;5-Vendredi;NORMAL;51;5;16;68499.99999999997;66887.91000000002;14418
2023-12-22;5-Vendredi;NORMAL;51;5;12;54051.26999999997;55113.4299999998;11452
2023-12-22;5-Vendredi;NORMAL;51;5;13;52486.99999999987;52412.25000000016;11276
2023-12-22;5-Vendredi;NORMAL;51;5;07;44774.48000000003;39545.42000000001;14475
2023-12-22;5-Vendredi;NORMAL;51;5;09;38621.74999999997;39611.08000000009;12511
2023-12-22;5-Vendredi;NORMAL;51;5;10;37071.23000000002;37196.00000000015;10845
2023-12-22;5-Vendredi;NORMAL;51;5;06;14244.88;11854.34000000002;10172
2023-12-22;5-Vendredi;NORMAL;51;5;00;6350.819999999992;7025.210000000012;4953
2023-12-23;6-Samedi;SAMEDI;51;6;17;42651.84000000009;42889.73999999979;9772
2023-12-23;6-Samedi;SAMEDI;51;6;13;36848.94999999992;35895.03000000009;9110
2023-12-23;6-Samedi;SAMEDI;51;6;18;36115.33;37576.35000000003;9806
2023-12-23;6-Samedi;SAMEDI;51;6;09;20660.04;19623.42000000002;7429
2023-12-23;6-Samedi;SAMEDI;51;6;08;13600.50999999999;12737.37000000002;7096
2023-12-23;6-Samedi;SAMEDI;51;6;22;10657.71999999995;10924.98000000003;5644
2023-12-23;6-Samedi;SAMEDI;51;6;06;5188.630000000002;5094.460000000004;6014
2023-12-23;6-Samedi;SAMEDI;51;6;01;2478.770000000003;2627.17;2299
2023-12-23;6-Samedi;SAMEDI;51;6;04;1206.45;915.86;947
2023-12-24;7-Dimanche;DIMANCHE;51;7;16;21730.35;21611.23999999996;6776
2023-12-24;7-Dimanche;DIMANCHE;51;7;17;21616.62000000002;21631.91000000001;6799
2023-12-24;7-Dimanche;DIMANCHE;51;7;15;20614.53999999998;20511.04999999999;6773
2023-12-24;7-Dimanche;DIMANCHE;51;7;18;19176.88999999997;19844.05000000001;6758
2023-12-24;7-Dimanche;DIMANCHE;51;7;19;14080.64999999999;14953.03;6382
2023-12-24;7-Dimanche;DIMANCHE;51;7;10;13141.55999999999;12649.49000000004;5652
2023-12-24;7-Dimanche;DIMANCHE;51;7;09;9405.190000000004;8746.810000000005;5420
2023-12-24;7-Dimanche;DIMANCHE;51;7;21;6781.61;7051.569999999998;5053
2023-12-24;7-Dimanche;DIMANCHE;51;7;22;6055.809999999996;6095.689999999991;4719
2023-12-24;7-Dimanche;DIMANCHE;51;7;08;5647.210000000004;5270.970000000004;4896
2023-12-24;7-Dimanche;DIMANCHE;51;7;06;3285.610000000001;3122.23;4426
2023-12-24;7-Dimanche;DIMANCHE;51;7;05;2534.54;2326.130000000001;3561
2023-12-24;7-Dimanche;DIMANCHE;51;7;01;616.31;934.6000000000001;363
2023-12-24;7-Dimanche;DIMANCHE;51;7;;0.0;0.0;1
2023-12-25;1-Lundi;DIMANCHE;52;1;16;19406.97999999998;19057.56;6786
2023-12-25;1-Lundi;DIMANCHE;52;1;12;13926.61000000001;13860.60999999998;5992
2023-12-25;1-Lundi;DIMANCHE;52;1;20;10124.0;10468.32;5728
2023-12-26;2-Mardi;VACANCES;52;2;18;30378.51000000003;31709.97999999999;13708
2023-12-26;2-Mardi;VACANCES;52;2;13;27608.86;26897.39999999998;9152
2023-12-26;2-Mardi;VACANCES;52;2;12;24954.15999999996;24724.35000000004;9163
2023-12-26;2-Mardi;VACANCES;52;2;19;21795.59999999995;23481.24000000007;11302
2023-12-26;2-Mardi;VACANCES;52;2;10;18728.37999999995;18181.57000000003;9130
2023-12-26;2-Mardi;VACANCES;52;2;08;12960.77;12439.32;13035
2023-12-26;2-Mardi;VACANCES;52;2;06;5598.620000000004;5246.039999999999;9426
2023-12-27;3-Mercredi;VACANCES;52;3;14;35088.81999999983;34741.81000000011;9021
2023-12-27;3-Mercredi;VACANCES;52;3;19;23983.20999999996;26277.64999999997;11368
2023-12-27;3-Mercredi;VACANCES;52;3;10;21644.26999999999;21112.45999999998;9194
2023-12-27;3-Mercredi;VACANCES;52;3;20;14204.92999999998;15481.09999999998;7841
2023-12-27;3-Mercredi;VACANCES;52;3;07;12470.28999999999;11366.39999999997;12820
2023-12-27;3-Mercredi;VACANCES;52;3;04;798.1999999999996;583.8800000000001;914
2023-12-27;3-Mercredi;VACANCES;52;3;01;247.9200000000001;386.45;420
2023-12-27;3-Mercredi;VACANCES;52;3;-;91.0;91.0;133
2023-12-28;4-Jeudi;VACANCES;52;4;17;40081.42000000004;40174.62999999996;13615
2023-12-28;4-Jeudi;VACANCES;52;4;13;29444.39000000008;28566.87000000002;9063
2023-12-28;4-Jeudi;VACANCES;52;4;19;24067.97999999997;25994.70999999997;11281
2023-12-28;4-Jeudi;VACANCES;52;4;11;23968.04999999999;23639.00000000004;8952
2023-12-28;4-Jeudi;VACANCES;52;4;08;18115.56999999992;17374.06000000004;12997
2023-12-29;5-Vendredi;VACANCES;52;5;16;39917.07999999997;39631.4900000001;12735
2023-12-29;5-Vendredi;VACANCES;52;5;18;33890.97999999996;35010.11999999995;13648
2023-12-29;5-Vendredi;VACANCES;52;5;13;31799.38999999996;31418.23000000003;9104
2023-12-29;5-Vendredi;VACANCES;52;5;11;26116.7899999999;25328.02000000003;8979
2023-12-29;5-Vendredi;VACANCES;52;5;10;22023.18999999991;21596.15000000002;9144
2023-12-29;5-Vendredi;VACANCES;52;5;20;14966.33000000001;16064.8;7485
2023-12-29;5-Vendredi;VACANCES;52;5;22;9468.089999999982;9779.950000000008;5697
2023-12-29;5-Vendredi;VACANCES;52;5;23;7665.589999999991;8152.450000000015;5676
2023-12-29;5-Vendredi;VACANCES;52;5;02;1118.349999999999;1207.820000000001;1825
2023-12-29;5-Vendredi;VACANCES;52;5;-;85.0;85.0;122
2023-12-30;6-Samedi;SAMEDI;52;6;15;37047.62999999998;36815.94000000004;9530
2023-12-30;6-Samedi;SAMEDI;52;6;12;27209.67000000007;27386.45999999997;8750
2023-12-30;6-Samedi;SAMEDI;52;6;11;25274.98000000015;24619.47999999994;7772
2023-12-30;6-Samedi;SAMEDI;52;6;20;13655.17;14115.23000000001;6166
2023-12-30;6-Samedi;SAMEDI;52;6;06;4490.710000000012;4316.330000000003;5996
2023-12-30;6-Samedi;SAMEDI;52;6;;0.0;0.0;2
2023-12-31;7-Dimanche;DIMANCHE;52;7;16;21595.47999999996;21335.67999999997;6805
2023-12-31;7-Dimanche;DIMANCHE;52;7;13;21219.12999999992;21342.27000000006;6574
2023-12-31;7-Dimanche;DIMANCHE;52;7;17;20823.82999999999;21021.73999999999;6825
2023-12-31;7-Dimanche;DIMANCHE;52;7;18;20066.44000000003;19895.57000000003;6737
2023-12-31;7-Dimanche;DIMANCHE;52;7;20;15628.80999999995;16207.33000000002;5703
2023-12-31;7-Dimanche;DIMANCHE;52;7;00;13746.72000000001;12196.76999999996;4261
2023-12-31;7-Dimanche;DIMANCHE;52;7;21;11891.37;12408.71000000003;5068
2023-12-31;7-Dimanche;DIMANCHE;52;7;07;3895.210000000004;3749.860000000002;4700
2023-12-31;7-Dimanche;DIMANCHE;52;7;06;2783.450000000016;2706.799999999998;4476
2023-12-31;7-Dimanche;DIMANCHE;52;7;05;1934.96;1744.310000000002;3596
2023-12-31;7-Dimanche;DIMANCHE;52;7;04;888.3699999999994;862.64;768
2020-01-01;3-Mercredi;DIMANCHE;01;3;17;17397.13999999994;17435.55999999995;6586
2020-01-01;3-Mercredi;DIMANCHE;01;3;18;14853.79000000004;15377.30999999996;6560
2020-01-01;3-Mercredi;DIMANCHE;01;3;06;5066.830000000011;5253.100000000002;4983
2020-01-01;3-Mercredi;DIMANCHE;01;3;04;1411.03;1023.66;558
2020-01-01;3-Mercredi;DIMANCHE;01;3;01;78.33;146.15;290
2020-01-02;4-Jeudi;VACANCES;01;4;17;41225.51000000024;41440.06000000001;13461
2020-01-02;4-Jeudi;VACANCES;01;4;16;39180.59000000014;38382.59999999994;12264
2020-01-02;4-Jeudi;VACANCES;01;4;15;34073.31000000011;33342.92000000001;9318
2020-01-02;4-Jeudi;VACANCES;01;4;14;30833.68999999994;30532.40000000008;9147
2020-01-02;4-Jeudi;VACANCES;01;4;12;25325.57000000004;25112.53000000007;9189
2020-01-02;4-Jeudi;VACANCES;01;4;19;23142.68999999997;24693.25000000002;10718
2020-01-02;4-Jeudi;VACANCES;01;4;10;18890.47999999994;18284.76999999992;8893
2020-01-02;4-Jeudi;VACANCES;01;4;09;17288.44999999996;17540.66999999997;10858
2020-01-02;4-Jeudi;VACANCES;01;4;08;17257.65000000004;16888.87999999991;13333
2020-01-02;4-Jeudi;VACANCES;01;4;23;6011.030000000011;6500.08000000001;5336
2020-01-02;4-Jeudi;VACANCES;01;4;04;334.12;235.24;713
2020-01-03;5-Vendredi;VACANCES;01;5;14;36006.84999999989;35883.36000000002;9082
2020-01-03;5-Vendredi;VACANCES;01;5;13;32800.71999999992;31672.73000000008;9256
2020-01-03;5-Vendredi;VACANCES;01;5;21;11543.6;12039.5;5853
2020-01-03;5-Vendredi;VACANCES;01;5;06;7326.69;6391.1;9471
2020-01-03;5-Vendredi;VACANCES;01;5;00;4508.839999999998;5109.000000000008;4224
2020-01-03;5-Vendredi;VACANCES;01;5;04;456.6600000000002;346.4199999999998;878
2020-01-03;5-Vendredi;VACANCES;01;5;;15.06;17.07;3
2020-01-04;6-Samedi;SAMEDI;01;6;11;22122.01999999995;21543.96000000003;7209
2020-01-04;6-Samedi;SAMEDI;01;6;19;19922.84999999998;20997.84999999993;8008
2020-01-04;6-Samedi;SAMEDI;01;6;20;14643.42999999998;15466.90000000001;6187
2020-01-04;6-Samedi;SAMEDI;01;6;09;14127.16999999997;13593.59000000001;6686
2020-01-04;6-Samedi;SAMEDI;01;6;22;10691.98999999998;10827.43;5444
2020-01-04;6-Samedi;SAMEDI;01;6;07;5767.700000000003;5250.660000000002;6088
2020-01-04;6-Samedi;SAMEDI;01;6;05;2623.720000000002;2206.720000000001;3700
2020-01-05;7-Dimanche;DIMANCHE;01;7;16;22531.45999999994;22565.28999999995;6585
2020-01-05;7-Dimanche;DIMANCHE;01;7;15;22140.09999999998;22029.30999999998;6595
2020-01-05;7-Dimanche;DIMANCHE;01;7;14;20875.54999999996;20468.18999999998;6596
2020-01-05;7-Dimanche;DIMANCHE;01;7;13;17972.04999999997;17593.75999999995;6442
2020-01-05;7-Dimanche;DIMANCHE;01;7;12;15340.65000000001;15044.60000000001;5854
2020-01-05;7-Dimanche;DIMANCHE;01;7;11;12665.46999999999;12068.19999999998;5536
2020-01-05;7-Dimanche;DIMANCHE;01;7;21;7945.680000000007;8272.750000000015;5321
2020-01-05;7-Dimanche;DIMANCHE;01;7;00;1315.170000000001;1782.939999999997;3889
2020-01-06;1-Lundi;NORMAL;02;1;17;77127.53999999989;77285.82999999993;15513
2020-01-06;1-Lundi;NORMAL;02;1;07;63874.18999999992;57411.48000000026;15123
2020-01-06;1-Lundi;NORMAL;02;1;15;46693.43999999981;45397.1900000001;11150
2020-01-06;1-Lundi;NORMAL;02;1;12;43125.30000000003;43258.69000000005;11134
2020-01-06;1-Lundi;NORMAL;02;1;11;42716.8900000002;40484.2;10727
2020-01-06;1-Lundi;NORMAL;02;1;14;38577.41;38530.43999999996;10679
2020-01-06;1-Lundi;NORMAL;02;1;22;7595.530000000008;8110.979999999991;5467
2020-01-06;1-Lundi;NORMAL;02;1;01;57.58;93.28999999999999;292
2020-01-07;2-Mardi;NORMAL;02;2;17;78139.20999999985;78755.26000000013;15524
2020-01-07;2-Mardi;NORMAL;02;2;07;64538.35999999996;57642.55000000008;14744
2020-01-07;2-Mardi;NORMAL;02;2;13;48407.52999999993;48636.90000000021;11091
2020-01-07;2-Mardi;NORMAL;02;2;15;47269.21999999996;45855.13000000008;11135
2020-01-07;2-Mardi;NORMAL;02;2;11;43543.91999999985;41549.63000000011;10771
2020-01-07;2-Mardi;NORMAL;02;2;14;37891.61000000003;37871.66999999996;10684
2020-01-07;2-Mardi;NORMAL;02;2;09;37018.06000000006;40131.64;12390
2020-01-07;2-Mardi;NORMAL;02;2;06;17312.30000000004;13842.77999999996;9793
2020-01-07;2-Mardi;NORMAL;02;2;05;5404.489999999999;4163.259999999998;5040
2020-01-07;2-Mardi;NORMAL;02;2;23;4898.939999999996;5597.070000000004;5374
2020-01-08;3-Mercredi;NORMAL;02;3;18;60169.27000000006;63846.89999999997;15552
